url,title,type,cluster,wp_id,in_sitemap,status_code,canonical,robots_blocked
https://pethubonline.com/terms-and-conditions/,Terms and Conditions,page,general,297,yes,,,no
https://pethubonline.com/privacy-policy/,Privacy Policy,page,general,293,yes,,,no
https://pethubonline.com/dog-supplies/,Dog Supplies,page,dog,63,yes,,,no
https://pethubonline.com/about-us/,About Us,page,general,39,yes,,,no
https://pethubonline.com/blog/,Blog,page,general,38,yes,,,no
https://pethubonline.com/contact-pet-hub-online/,Contact Pet Hub Online,page,general,37,yes,,,no
https://pethubonline.com/,Pet Hub Online – Pet Supplies Online,page,general,4,yes,,,no
https://pethubonline.com/category/arthritis-care/,Arthritis Care,category,cat,1494,no,,,no
https://pethubonline.com/category/buying-guides/,Buying Guides,category,cat,1380,yes,,,no
https://pethubonline.com/category/cat-supplies/,Cat Supplies,category,cat,1377,yes,,,no
https://pethubonline.com/category/cat-toys/,Cat Toys,category,cat,1459,yes,,,no
https://pethubonline.com/category/dog-accessories/,Dog Accessories,category,dog,1510,no,,,no
https://pethubonline.com/category/dog-beds/,Dog Beds,category,dog,1401,yes,,,no
https://pethubonline.com/category/dog-care/,Dog Care,category,dog,1489,yes,,,no
https://pethubonline.com/category/dog-clothing/,Dog Clothing,category,dog,1511,no,,,no
https://pethubonline.com/category/dog-food/,Dog Food,category,dog,1467,yes,,,no
https://pethubonline.com/category/dog-harnesses/,Dog Harnesses,category,dog,1422,yes,,,no
https://pethubonline.com/category/dog-health/,Dog Health,category,dog,1450,yes,,,no
https://pethubonline.com/category/dog-supplies/,Dog Supplies,category,dog,1376,yes,,,no
https://pethubonline.com/category/dog-toys/,Dog Toys,category,dog,1441,yes,,,no
https://pethubonline.com/category/enrichment-activities/,Enrichment Activities,category,cat,1443,no,,,no
https://pethubonline.com/category/grain-free/,Grain-Free,category,cat,1468,no,,,no
https://pethubonline.com/category/harnesses/,Harnesses,category,cat,1481,no,,,no
https://pethubonline.com/category/health-wellness/,Health &amp; Wellness,category,cat,1487,yes,,,no
https://pethubonline.com/category/indoor-cats/,Indoor Cats,category,cat,1413,yes,,,no
https://pethubonline.com/category/interactive-toys/,Interactive Toys,category,cat,1460,yes,,,no
https://pethubonline.com/category/large-breeds/,Large Breeds,category,cat,1403,no,,,no
https://pethubonline.com/category/large-dogs/,Large Dogs,category,dog,1482,no,,,no
https://pethubonline.com/category/orthopaedic-care/,Orthopaedic Care,category,cat,1455,yes,,,no
https://pethubonline.com/category/orthopaedic-supplies/,Orthopaedic Supplies,category,cat,1505,no,,,no
https://pethubonline.com/category/pet-beds/,Pet Beds,category,cat,1396,yes,,,no
https://pethubonline.com/category/pet-care/,Pet Care,category,cat,1397,yes,,,no
https://pethubonline.com/category/pet-care-tips/,Pet Care Tips,category,cat,1378,no,,,no
https://pethubonline.com/category/pet-health/,Pet Health,category,cat,1391,yes,,,no
https://pethubonline.com/category/pet-nutrition/,Pet Nutrition,category,cat,1469,no,,,no
https://pethubonline.com/category/pet-supplies/,Pet Supplies,category,cat,1402,no,,,no
https://pethubonline.com/category/product-reviews/,Product Reviews,category,cat,1379,yes,,,no
https://pethubonline.com/category/puppy-care/,Puppy Care,category,dog,1442,yes,,,no
https://pethubonline.com/category/small-breeds/,Small Breeds,category,cat,1423,no,,,no
https://pethubonline.com/category/training-supplies/,Training Supplies,category,cat,1474,yes,,,no
https://pethubonline.com/category/uncategorized/,Uncategorized,category,cat,1,yes,,,no
https://pethubonline.com/category/winter-essentials/,Winter Essentials,category,cat,1438,no,,,no
https://pethubonline.com/category/winter-gear/,Winter Gear,category,cat,1430,no,,,no
